Ticker,Name,Exchange,Last Trade Date
SIVBO,SVB Capital II 7.00% Gtd Cum Tr Pfd Secs 10/15/2033,NASDAQ,2015-11-20
SIVR,ETFS Physical Silver,NYSE Arca,2015-11-20
SIX,Six Flags Entertainment Corp,NYSE,2015-11-20
SIXD,6D Global Technologies Inc,NASDAQ,2015-10-28
SIZ,QuantShares US Market Neutral Size,NYSE Arca,2015-11-19
SIZE,iShares MSCI USA Size Factor ETF,NYSE Arca,2015-11-20
SJB,ProShares Short High Yield,NYSE Arca,2015-11-20
SJI,South Jersey Industries Inc.,NYSE,2015-11-20
SJM,Smucker (J.M.) Co.,NYSE,2015-11-20
SJNK,SPDR Barclays Short Term High Yld Bd ETF,NYSE Arca,2015-11-20
SJR,Shaw Communications Inc,NYSE,2015-11-20
SJT,San Juan Basin Royalty Trust Units Ben. Int.,NYSE,2015-11-20
SJW,SJW Corp.,NYSE,2015-11-20
SKBI,Skystar Bio-Pharmaceutical Company,NASDAQ,2015-11-20
SKF,ProShares UltraShort Financials,NYSE Arca,2015-11-20
SKIS,Peak Resorts Inc,NASDAQ,2015-11-20
SKLN,Skyline Medical Inc,NASDAQ,2015-11-20
SKLNU,Skyline Medical Inc Unit 1 Com & 1 Pfd Conv Ser B & 4 Wt Ser A Pur Com,NASDAQ,2015-11-19
SKM,SK Telecom Co. ADS,NYSE,2015-11-20
SKOR,FlexShares Credit-Scored US Corporate Bond Index,NASDAQ,2015-11-20
SKT,Tanger Factory Outlet Centers Inc.,NYSE,2015-11-20
SKUL,Skullcandy Inc.,NASDAQ,2015-11-20
SKX,Skechers U S A Inc.,NYSE,2015-11-20
SKY,Skyline Corp.,NYSE MKT,2015-11-20
SKYS,Sky Solar Holdings Ltd ADR (Sponsored),NASDAQ,2015-11-20
SKYW,SkyWest Inc.,NASDAQ,2015-11-20
SKYY,First Trust ISE Cloud Computing Index Fund,NASDAQ,2015-11-20
SLAB,Silicon Laboratories Inc.,NASDAQ,2015-11-20
SLB,Schlumberger Ltd.,NYSE,2015-11-20
SLCA,U S Silica Holdings Inc.,NYSE,2015-11-20
SLCT,Select Bancorp Inc (New),NASDAQ,2015-11-20
SLDR,ALPS ETF Trust Sector Leaders ETF,NYSE Arca,2015-11-19
SLF,Sun Life Financial Inc.,NYSE,2015-11-20
SLG,SL Green Realty Corp.,NYSE,2015-11-20
SLG.P.I,Sl Green Realty Corp 6.50% Series I Cumulative Redeemable Preferred Stock,NYSE,2015-11-20
SLGN,Silgan Holdings Inc.,NASDAQ,2015-11-20
SLH,Solera Holdings Inc,NYSE,2015-11-20
SLI,SL Industries Inc.,NYSE MKT,2015-11-20
SLM,SLM Corp.,NASDAQ,2015-11-20
SLMAP,SLM Corp. 6.97% Cum Red Pfd Ser A,NASDAQ,2015-11-20
SLMBP,SLM Corp. Pfd Ser B,NASDAQ,2015-11-20
SLOW,SLOW,NYSE Arca,2015-11-18
SLP,Simulations Plus Inc.,NASDAQ,2015-11-20
SLQD,iShares Trust iShares 0-5 Yr Invt Grade Corp Bd ETF,NYSE Arca,2015-11-20
SLRA,Solar Capital Ltd. 6.75% Sr Nt 11/15/2042,NYSE,2015-11-20
SLRC,Solar Capital Ltd.,NASDAQ,2015-11-20
SLTB,Scorpio Bulkers Inc 7.5% Sr Nt 09/15/2019,NYSE,2015-11-20
SLTC,Selectica Inc (DE),NASDAQ,2015-10-16
SLTD,Solar3D Inc,NASDAQ,2015-11-20
SLV,iShares Silver Trust ETF,NYSE Arca,2015-11-20
SLVO,Credit Suisse Silver Shares Covered Call ETN,NASDAQ,2015-11-20
SLVP,Ishares Msci Global Silver Miners Etf,NYSE Arca,2015-11-20
SLW,Silver Wheaton Corp,NYSE,2015-11-20
SLX,Market Vectors® Steel ETF,NYSE Arca,2015-11-20
SLY,SPDR S&P 600 Small Cap ETF,NYSE Arca,2015-11-20
SLYG,SPDR S&P 600 Small Cap Growth ETF,NYSE Arca,2015-11-20
SLYV,SPDR S&P 600 Small Cap Value ETF,NYSE Arca,2015-11-20
SM,SM Energy Co.,NYSE,2015-11-20
SMAC,Sino Mercury Acquisition Corp,NASDAQ,2015-10-27
SMACR,Sino Mercury Acquisition Corp Rt 2014 08/26/2016,NASDAQ,2015-10-27
SMACU,Sino Mercury Acquisition Corp Unit 1 Com & 1 Rt,NASDAQ,2015-10-14
SMB,Market Vectors Short Municipal Index ETF,NYSE Arca,2015-11-20
SMBC,Southern Missouri Bancorp Inc.,NASDAQ,2015-11-20
SMCI,Super Micro Computer Inc.,NASDAQ,2015-11-20
SMCP,AlphaMark Small Cap Growth ETF,NASDAQ,2015-11-17
SMDD,ProShares UltraPro Short MidCap400,NYSE Arca,2015-11-20
SMDV,ProShares Trust Russell 2000 Divid Growers ETF,NYSE Arca,2015-11-20
SMED,Sharps Compliance Corp,NASDAQ,2015-11-20
SMEZ,SPDR Index Shares Fund SPDR Euro Stoxx Small Cap ETF,NYSE Arca,2015-11-20
SMFG,Sumitomo Mitsui Financial Group Inc.,NYSE,2015-11-20
SMG,Scotts Miracle-Gro Co (The),NYSE,2015-11-20
SMH,Market Vectors® Semiconductor ETF,NYSE Arca,2015-11-20
SMHD,UBS AG London Branch ETRACS Monthly Pay 2X Leveraged US Small Cap High Divid ETN 02/06/2045,NYSE Arca,2015-11-20
SMI,Semiconductor Manufacturing International Corp. ADS,NYSE,2015-11-20
SMIT,Schmitt Industries Inc.,NASDAQ,2015-11-20
SMK,ProShares UltraShort MSCI Mexico Cpd IMI,NYSE Arca,2015-11-18
SMLF,iShares Trust FactorSelect MSCI USA Small-Cap ETF,NYSE Arca,2015-11-20
SMLL,Direxion Shares Exchange Traded Fund Trust Daily Small Cap Bull 2X Shs,NYSE Arca,2015-11-05
SMLP,Summit Midstream Partners LP,NYSE,2015-11-20
SMLR,Semler Scientific Inc,NASDAQ,2015-11-20
SMLV,SPDR Russell 2000 Low Volatility ETF,NYSE Arca,2015-11-20
SMM,Salient Midstream and MLP Fund,NYSE,2015-11-20
SMMF,Summit Financial Group Inc,NASDAQ,2015-11-20
SMMT,Summit Therapeutics PLC ADS (Sponsored),NASDAQ,2015-11-19
SMMU,PIMCO Short Term Municipal Bond Actv ETF,NYSE Arca,2015-11-20
SMN,ProShares UltraShort Basic Materials,NYSE Arca,2015-11-20
SMP,Standard Motor Products,NYSE,2015-11-20
SMRT,Stein Mart Inc.,NASDAQ,2015-11-20
SMSI,Smith Micro Software Inc.,NASDAQ,2015-11-20
SMT,SMART Technologies Inc,NASDAQ,2015-11-20
SMTC,Semtech Corporation,NASDAQ,2015-11-20
SMTP,SMTP Inc,NASDAQ,2015-11-20
SMTX,SMTC Corporation,NASDAQ,2015-11-20
SN,Sanchez Energy,NYSE,2015-11-20
SNA,Snap-On Inc.,NYSE,2015-11-20
SNAK,Inventure Foods Inc.,NASDAQ,2015-11-20
SNBC,Sun Bancorp Inc. (NJ),NASDAQ,2015-11-20
SNC,State National Companies Inc,NASDAQ,2015-11-20
SNCR,Synchronoss Technologies Inc.,NASDAQ,2015-11-20
SNDK,SanDisk Corp.,NASDAQ,2015-11-20
SNE,Sony Corp American Dep Shs (New),NYSE,2015-11-20
SNFCA,Security National Financial Corp.,NASDAQ,2015-11-20
SNH,Senior Housing Properties Trust,NYSE,2015-11-20
SNHN,Senior Housing Properties Trust 5.625% Senior Notes Due 2042,NYSE,2015-11-20
SNHY,Sun Hydraulics Corporation,NASDAQ,2015-11-20
SNI,Scripps Networks Interactive Inc,NYSE,2015-11-20
SNLN,Highland/iBoxx Senior Loan ETF,NYSE Arca,2015-11-20
SNMX,Senomyx Inc.,NASDAQ,2015-11-20
SNN,Smith & Nephew PLC ADS,NYSE,2015-11-20
SNOW,Intrawest Resorts Holdings Inc,NYSE,2015-11-20
SNP,China Petroleum & Chemical Corp. Inc ADR (Sponsored),NYSE,2015-11-20
SNPS,Synopsys Inc.,NASDAQ,2015-11-20
SNR,New Senior Investment Group Inc,NYSE,2015-11-20
SNSS,Sunesis Pharmaceuticals Inc.,NASDAQ,2015-11-20
SNTA,Synta Pharmaceuticals Corp.,NASDAQ,2015-11-20
SNV,Synovus Financial Corp,NYSE,2015-11-20
SNV.P.C,Synovus Financial Corp. Fxd To Fltg Non-Cum Perp Pfd Ser C,NYSE,2015-11-20
SNX,Synnex Corp,NYSE,2015-11-20
SNY,Sanofi-Aventis ADS,NYSE,2015-11-20
SO,Southern Co.,NYSE,2015-11-20
SOCB,Southcoast Financial Corp,NASDAQ,2015-11-20
SOCL,Global X Funds Global X Social Media Index ETF,NASDAQ,2015-11-20
SODA,SodaStream International Ltd.,NASDAQ,2015-11-20
SOFO,Sonic Foundry Inc.,NASDAQ,2015-11-20
SOHO,Sotherly Hotels Inc,NASDAQ,2015-11-20
SOHOL,Sotherly Hotels LP 8.00% Sr Unsecured Nts 09/30/2018,NASDAQ,2015-11-20
SOHOM,Sotherly Hotels LP 7.000% Sr Nt 11/15/2019,NASDAQ,2015-11-20
SOHU,Sohu.com Inc.,NASDAQ,2015-11-20
SOIL,Global X Fertilizers/Potash ETF,NYSE Arca,2015-11-20
SOJA,Southern Company (The) 6.25% Jr Sub Note Ser 2015A 10/15/2075,NYSE,2015-11-20
SOL,ReneSola Ltd. ADS,NYSE,2015-11-20
SON,Sonoco Products Co.,NYSE,2015-11-20
SONA,Southern National Bancorp of Virginia Inc,NASDAQ,2015-11-20
SONC,Sonic Corp.,NASDAQ,2015-11-20
SONS,Sonus Networks Inc.,NASDAQ,2015-11-20
SOP,ProShares Trust UltraShort Oil & Gas Exploration & Production,NYSE Arca,2015-11-18
SOR,Source Capital Inc.,NYSE,2015-11-20
SORL,SORL Auto Parts Inc.,NASDAQ,2015-11-20
SOV.P.C,Santander Holdings USA Inc. Dep Shs Repstg 1/1000 Perp Pfd Ser C,NYSE,2015-11-20
SOXL,Direxion Daily Semicondct Bull 3X ETF,NYSE Arca,2015-11-20
SOXS,Direxion Daily Semicondct Bear 3X ETF,NYSE Arca,2015-11-20
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,NASDAQ,2015-11-20
SOYB,Teucrium Soybean ETF,NYSE Arca,2015-11-20
SP,SP Plus Corporation,NASDAQ,2015-11-20
SPA,Sparton Corp.,NYSE,2015-11-20
SPAN,Span-America Medical Systems Inc.,NASDAQ,2015-11-20
SPAR,Spartan Motors Inc.,NASDAQ,2015-11-20
SPB,Spectrum Brands Holdings Inc,NYSE,2015-11-20
SPCB,SuperCom Ltd,NASDAQ,2015-11-20
SPDC,Speed Commerce Inc.,NASDAQ,2015-11-20
SPE,Special Opportunities Fund Inc,NYSE,2015-11-20
SPEX,Spherix Incorporated,NASDAQ,2015-11-20
SPFF,Global X SuperIncome(TM) Preferred ETF,NYSE Arca,2015-11-20
SPG,Simon Property Group Inc.,NYSE,2015-11-20
SPG.P.J,Simon Property Group Inc. 8.375% Pfd Conv Ser J,NYSE,2015-11-20
SPGH,UBS AG E-TRACS linked to S&P 500 Gold,NYSE Arca,2015-11-11
SPH,Suburban Propane Partners L.P. Units LP Int.,NYSE,2015-11-20
SPHB,PowerShares S&P 500® High Beta,NYSE Arca,2015-11-20
SPHD,PowerShares S&P 500® High Div Low VolETF,NYSE Arca,2015-11-20
SPHQ,PowerShares S&P 500 High Quality ETF,NYSE Arca,2015-11-20
SPHS,Sophiris Bio Inc,NASDAQ,2015-11-20
SPIL,Siliconware Precision Industries Ltd. ADR (Sponsored),NASDAQ,2015-11-20
SPKE,Spark Energy Inc,NASDAQ,2015-11-20
SPLK,Splunk Inc.,NASDAQ,2015-11-20
SPLP,Steel Partners Holdings LP Ltd.,NYSE,2015-11-20
SPLS,Staples Inc.,NASDAQ,2015-11-20
SPLV,PowerShares S&P 500® Low Volatility,NYSE Arca,2015-11-20
SPLX,UBS AG London Branch   Etracs Monthly Reset 2X Leveraged S&P 500 Total Return ETN 44,NYSE Arca,2015-11-19
SPMO,PowerShares Exchange-Traded Fund Trust II S&P 500 Momentum Factor Ptf,NYSE Arca,2015-11-19
SPN,Superior Energy Services Inc.,NYSE,2015-11-20
SPNC,Spectranetics Corporation,NASDAQ,2015-11-20
SPNE,SPNE,NASDAQ,2015-11-20
SPNS,Sapiens International Corp. N.V.,NASDAQ,2015-11-20
SPOK,Spok Holdings Inc,NASDAQ,2015-11-20
SPP,Sanchez Production Partners LP Com Unit Repstg Ltd Partnership Int,NYSE MKT,2015-11-20
SPPI,Spectrum Pharmaceuticals Inc.,NASDAQ,2015-11-20
SPPP,Sprott Physical Platinum And Palladium Trust,NYSE Arca,2015-11-20
SPR,Spirit AeroSystems Holdings Inc. Cl A,NYSE,2015-11-20
SPRO,SmartPros Ltd,NASDAQ,2015-11-20
SPRT,support.com Inc.,NASDAQ,2015-11-20
SPSC,SPS Commerce Inc.,NASDAQ,2015-11-20
SPTN,SpartanNash Co.,NASDAQ,2015-11-20
SPU,SkyPeople Fruit Juice Inc.,NASDAQ,2015-11-20
SPUN,Market Vectors ETF Trust Global Spin-Off ETF,NYSE Arca,2015-11-19
SPUU,Direxion Shares Exchange Traded Fund Trust Daily S&P 500 Bull 2X Shs,NYSE Arca,2015-11-20
SPVU,PowerShares Exchange-Traded Fund Trust II S&P 500 Value Factor Ptf,NYSE Arca,2015-11-20
SPW,SPX Corp.,NYSE,2015-09-25
SPWH,Sportsman's Warehouse Holdings Inc.,NASDAQ,2015-11-20
SPWR,SunPower Corporation,NASDAQ,2015-11-20
SPXC,SPX Corp.,NYSE,2015-11-20
SPXC.W,SPX Corp.,NYSE,2015-09-25
SPXE,ProShares Trust S&P 500 Ex-Energy ETF,NYSE Arca,2015-11-20
SPXH,Janus Velocity Volatility Hdgd Lg Cp ETF,NYSE Arca,2015-11-20
SPXL,Direxion Daily S&P500® Bull 3X Shares,NYSE Arca,2015-11-20
SPXN,ProShares Trust S&P 500 Ex-Finls ETF,NYSE Arca,2015-11-18
SPXS,Direxion Daily S&P500® Bear 3X Shares,NYSE Arca,2015-11-20
SPXT,ProShares Trust S&P 500 Ex-Technology ETF,NYSE Arca,2015-10-28
SPXU,ProShares UltraPro Short S&P 500,NYSE Arca,2015-11-20
SPXV,ProShares Trust S&P 500 Ex-Health Care ETF,NYSE Arca,2015-10-28
SPXX,Nuveen Equity Premium & Growth Fund,NYSE,2015-11-20
SPY,SPDR S&P 500 ETF,NYSE Arca,2015-11-20
SPYB,SPDR Series Trust S&P 500 BuyBack ETF,NYSE Arca,2015-11-20
SPYD,SPDR Series Trust S&P 500 High Dividend ETF,NYSE Arca,2015-11-20
SPYG,SPDR S&P 500 Growth ETF,NYSE Arca,2015-11-20
SPYV,SPDR S&P 500 Value ETF,NYSE Arca,2015-11-20
SQ,SQ,NYSE,2015-11-20
SQBG,Sequential Brands Group Inc,NASDAQ,2015-11-20
SQBK,Square 1 Financial Inc,NASDAQ,2015-10-06
SQI,SciQuest Inc.,NASDAQ,2015-11-20
SQM,Sociedad Quimica y Minera De Chile S.A. ADS,NYSE,2015-11-20
SQNM,Sequenom Inc.,NASDAQ,2015-11-20
SQNS,Sequans Communications,NYSE,2015-11-20
SQQQ,ProShares UltraPro Short QQQ,NASDAQ,2015-11-20
SRC,Spirit Realty Capital,NYSE,2015-11-20
SRCE,1st Source Corp.,NASDAQ,2015-11-20
SRCL,Stericycle Inc.,NASDAQ,2015-11-20
SRCLP,SRCLP,NASDAQ,2015-11-20
SRDX,SurModics Inc.,NASDAQ,2015-11-20
SRE,Sempra Energy,NYSE,2015-11-20
SRET,Global X Funds SuperDividened REIT ETF,NASDAQ,2015-11-20
SREV,ServiceSource International Inc.,NASDAQ,2015-11-20
SRF,The Cushing Royalty & Income Fund,NYSE,2015-11-20
SRG,Seritage Growth Properties,NYSE,2015-11-20
SRI,Stoneridge Inc.,NYSE,2015-11-20
SRLN,SPDR Blackstone / GSO Senior Loan ETF,NYSE Arca,2015-11-20
SRLP,Sprague Resources LP,NYSE,2015-11-20
SRNE,Sorrento Therapeutics Inc,NASDAQ,2015-11-20
SRPT,Sarepta Therapeutics Inc.,NASDAQ,2015-11-20
SRS,ProShares UltraShort Real Estate,NYSE Arca,2015-11-20
SRSC,Sears Canada Inc,NASDAQ,2015-11-20
SRT,Startek Inc.,NYSE,2015-11-20
SRTY,ProShares UltraPro Short Russell2000,NYSE Arca,2015-11-20
SRV,Cushing MLP Total Return Fund,NYSE,2015-11-20
SSB,South State Corp,NASDAQ,2015-11-20
SSBI,Summit State Bank,NASDAQ,2015-11-20
SSD,"Simpson Manufacturing Co., Inc. (DE)",NYSE,2015-11-20
SSE,Seventy Seven Energy Inc,NYSE,2015-11-20
SSFN,Stewardship Financial Corp.,NASDAQ,2015-11-20
SSG,ProShares UltraShort Semiconductors,NYSE Arca,2015-11-20
SSH,Sunshine Heart Inc,NASDAQ,2015-11-20
SSI,Stage Stores Inc.,NYSE,2015-11-20
SSL,Sasol Ltd. ADR (Sponsored),NYSE,2015-11-20
SSN,Samson Oil & Gas Ltd ADR (Sponsored),NYSE MKT,2015-11-20
SSNC,SS&C Technologies Holdings Inc.,NASDAQ,2015-11-20
SSNI,Silver Spring Networks Inc,NYSE,2015-11-20
SSO,ProShares Ultra S&P500,NYSE Arca,2015-11-20
SSP,Scripps (E.W.) Co (The),NYSE,2015-11-20
SSRG,Symmetry Surgical Inc,NASDAQ,2015-11-20
SSRI,Silver Standard Resources Inc,NASDAQ,2015-11-20
SSS,Sovran Self Storage Inc.,NYSE,2015-11-20
SST,SPDR Barclays Short Term Treasury ETF,NYSE Arca,2015-11-20
SSTK,Shutterstock Inc,NYSE,2015-11-20
SSW,Seaspan Corp,NYSE,2015-11-20
SSW.P.C,Seaspan Corp Perp With Red Pfd Shs Series C,NYSE,2015-11-20
SSW.P.D,Seaspan Corp Cum Redeemable Perp Pfd Ser D,NYSE,2015-11-20
SSW.P.E,Seaspan Corp 8.25% Cum Redeemable Perpetual Pfd Ser E,NYSE,2015-11-20
SSWN,Seaspan Corp 6.375% Nts Due 2019,NYSE,2015-11-20
SSY,Sunlink Health Systems Inc.,NYSE MKT,2015-11-20
SSYS,Stratasys Ltd.,NASDAQ,2015-11-20
ST,Sensata Technologies Holding,NYSE,2015-11-20
STAA,STAAR Surgical Company,NASDAQ,2015-11-20
STAF,Staffing 360 Solutions Inc.,NASDAQ,2015-11-20
STAG,STAG Industrial Inc.,NYSE,2015-11-20
STAG.P.A,STAG Industrial Inc. 9% Cum Redeemable Pfd Ser A,NYSE,2015-11-19
STAG.P.B,STAG Industrial Inc. 6.625% Ser B Cum Red Pfd,NYSE,2015-11-20
STAR,iStar Inc,NYSE,2015-11-20
STAR.P.D,iStar Inc 8.00% Pfd Ser D,NYSE,2015-11-20
STAR.P.E,iStar Inc 7.875% Pfd Ser E,NYSE,2015-11-20
STAR.P.F,iStar Inc 7.800% Pfd Ser F,NYSE,2015-11-20
STAR.P.G,iStar Inc 7.650% Pfd Ser G,NYSE,2015-11-20
STAR.P.I,iStar Inc 7.500% Pfd Ser I,NYSE,2015-11-20
STAY,Extended Stay America Inc Paired Shs Comprised 1 Com 1 Cl B,NYSE,2015-11-20
STB,Student Transportation Inc,NASDAQ,2015-11-20
STBA,"S&T Bancorp Inc (Indiana, PA)",NASDAQ,2015-11-20
STBZ,State Bank Financial Corp,NASDAQ,2015-11-20
STC,Stewart Information Services,NYSE,2015-11-20
STCK,Stock Building Supply Holdings Inc,NASDAQ,2015-11-20
STDY,SteadyMed Ltd,NASDAQ,2015-11-20
STE,Steris Corp.,NYSE,2015-11-20
STEM,StemCells Inc.,NASDAQ,2015-11-20
STFC,State Auto Financial Corp.,NASDAQ,2015-11-20
STI,Suntrust Banks Inc.,NYSE,2015-11-20
STI.P.A,Suntrust Banks Inc. Dep Shs Repstg 1/4000 Perpetual Pfd Stk Ser A,NYSE,2015-11-20
STI.P.E,Suntrust Banks Inc. Dep Shs Repstg 1/4000 Int Perp Pfd Ser E,NYSE,2015-11-20
STI.WS.A,SunTrust Banks Inc.,NYSE,2015-11-19
STI.WS.B,SunTrust Banks Inc.,NYSE,2015-11-20
STIP,iShares 0-5 Year TIPS Bond ETF,NYSE Arca,2015-11-20
STJ,St. Jude Medical Inc.,NYSE,2015-11-20
STK,SPDR MSCI Europe Technology UCITS ETF,NYSE,2015-11-20
STKL,SunOpta Inc.,NASDAQ,2015-11-20
STKS,ONE Group Hospitality Inc (The),NASDAQ,2015-11-20
STL,Sterling Bancorp (DE),NYSE,2015-11-20
STLD,Steel Dynamics Inc.,NASDAQ,2015-11-20
STLY,Stanley Furniture Company Inc.,NASDAQ,2015-11-20
STM,STMicroelectronics N.V. NY Reg Shs,NYSE,2015-11-20
STML,Stemline Therapeutics Inc.,NASDAQ,2015-11-20
STMP,Stamps.com Inc.,NASDAQ,2015-11-20
STN,SPDR MSCI Europe Energy UCITS ETF,NYSE,2015-11-20
STNG,Scorpio Tankers Inc.,NYSE,2015-11-20
STNR,Steiner Leisure Ltd. (Bahamas),NASDAQ,2015-11-20
STO,Statoil ASA ADS,NYSE,2015-11-20
STON,StoneMor Partners L P,NYSE,2015-11-20
STOR,STORE Capital Corp,NYSE,2015-11-20
STPP,iPath US Treasury Steepener ETN,NYSE Arca,2015-11-19
STPZ,PIMCO 1-5 Year US TIPS Index ETF,NYSE Arca,2015-11-20
STR,SPDR MSCI Europe Consumer Discretionary UCITS ETF,NYSE,2015-11-20
STRA,Strayer Education Inc.,NASDAQ,2015-11-20
STRI,STR Holdings,NYSE,2015-09-29
STRL,Sterling Construction Company Inc,NASDAQ,2015-11-20
STRM,Streamline Health Solutions Inc.,NASDAQ,2015-11-20
STRP,Straight Path Communications,NYSE MKT,2015-11-20
STRS,Stratus Properties Inc.,NASDAQ,2015-11-20
STRT,Strattec Security Corp.,NASDAQ,2015-11-20
STRZA,Starz Series A,NASDAQ,2015-11-20
STRZB,Starz Series B,NASDAQ,2015-11-18
STS,SPDR MSCI Europe Consumer Staples UCITS ETF,NYSE MKT,2015-11-20
STT,State Street Corp,NYSE,2015-11-20
STT.P.C,State Street Corp. Dep Shs Repstg 1/4000 Ownership Int In Sh Non Cum (Perperual Pfd Stk Ser C),NYSE,2015-11-20
STT.P.D,State Street Corp. Dep Shs Repstg 1/400th Perp Pfd Ser D Fixed to Floating,NYSE,2015-11-20
STT.P.E,STT.P.E,NYSE,2015-11-20
STV,China Digital TV Holding Co Ltd ADR (Sponsored),NYSE,2015-11-20
STWD,Starwood Property Trust Inc.,NYSE,2015-11-20
STX,Seagate Technology,NASDAQ,2015-11-20
STXS,Stereotaxis Inc,NASDAQ,2015-11-20
STXSW,Stereotaxis Inc Wt Exp 9/30/2015,NASDAQ,2015-10-02
STXX,ALPS ETF Trust Stoxx Europe 600 ETF,NYSE Arca,2015-11-20
STZ,Constellation Brands Inc,NYSE,2015-11-20
STZ.B,Constellation Brands Inc,NYSE,2015-11-20
SU,Suncor Energy Inc.,NYSE,2015-11-20
SUB,iShares Short-Term National AM,NYSE Arca,2015-11-20
SUBK,Suffolk Bancorp,NASDAQ,2015-11-20
SUI,Sun Communities Inc.,NYSE,2015-11-20
SUI.P.A,Sun Communities Inc Pfd.,NYSE,2015-11-20
SUM,Summit Materials Inc,NYSE,2015-11-20
SUMR,Summer Infant Inc.,NASDAQ,2015-11-20
SUN,Sunoco LP Com Unit Repstg Ltd Partnership Int,NYSE,2015-11-20
SUNE,SunEdison,NYSE,2015-11-20
SUNS,Solar Senior Capital Ltd,NASDAQ,2015-11-20
SUP,Superior Industries International Inc.,NYSE,2015-11-20
SUPN,Supernus Pharmaceuticals Inc.,NASDAQ,2015-11-20
SURG,Synergetics USA Inc,NASDAQ,2015-10-15
SVA,Sinovac Biotech Ltd.,NASDAQ,2015-11-20
SVBI,Severn Bancorp Inc,NASDAQ,2015-11-20
SVLC,SilverCrest Mines Inc,NYSE MKT,2015-10-01
SVT,Servotronics Inc.,NYSE MKT,2015-11-20
SVU,Supervalu Inc.,NYSE,2015-11-20
SVVC,Firsthand Technology Value Fund Inc,NASDAQ,2015-11-20
SVXY,ProShares Short VIX Short Term Futures ETF,NYSE Arca,2015-11-20
SWAY,Starwood Waypoint Residential Trust,NYSE,2015-11-20
SWC,Stillwater Mining Co.,NYSE,2015-11-20
SWFT,Swift Transportation Company,NYSE,2015-11-20
SWH,"Stanley Black & Decker, Inc. Corp Unit 2013",NYSE,2015-11-20
SWHC,Smith & Wesson Holding Corp,NASDAQ,2015-11-20
SWI,SolarWinds,NYSE,2015-11-20
SWIR,Sierra Wireless Inc.,NASDAQ,2015-11-20
SWJ,Stanley Black & Decker Inc. Jr Sub Deb,NYSE,2015-11-20
SWK,Stanley Works,NYSE,2015-11-20
SWKS,Skyworks Solutions Inc.,NASDAQ,2015-11-20
SWM,Schweitzer-Mauduit International Inc.,NYSE,2015-11-20
SWN,Southwestern Energy Co.,NYSE,2015-11-20
SWNC,Southwestern Energy Company Dep Shs Repstg 1/20th Int 6.25% Mandatory Conv Pfd Ser B,NYSE,2015-11-20
SWSH,Swisher Hygiene Inc,NASDAQ,2015-11-20
SWU,Stanley Black & Decker Inc. Conv. Pfd. Un,NYSE,2015-11-16
SWX,Southwest Gas Corp.,NYSE,2015-11-20
SWZ,Swiss Helvetia Fund Inc.,NYSE,2015-11-20
SXC,SunCoke Energy Inc,NYSE,2015-11-20
SXCL,Steel Excel Inc.,NASDAQ,2015-11-20
SXCP,SunCoke Energy Partners LP Com Unit Repstg Ltd Partnership Int,NYSE,2015-11-20
SXE,Southcross Energy Partners LP,NYSE,2015-11-20
SXI,Standex International Corp.,NYSE,2015-11-20
SXL,Sunoco Logistics Partners L.P. Com Units,NYSE,2015-11-20
SXT,Sensient Technologies Corp.,NYSE,2015-11-20
SYA,Symetra Financial Corp,NYSE,2015-11-20
SYBT,SPDR Barclays US Treasury Bond UCITS ETF,NASDAQ,2015-11-20
SYE,SSgA Active ETF Trust SPDR MFS Systematic Core Equity ETF,NYSE Arca,2015-11-20
SYF,Synchrony Financial,NYSE,2015-11-20
SYF.W,SYF.W,NYSE,2015-11-20
SYG,SSgA Active ETF Trust SPDR MFS Systematic Growth Equity ETF,NYSE Arca,2015-11-20
SYK,Stryker Corp.,NYSE,2015-11-20
SYKE,Sykes Enterprises Incorporated,NASDAQ,2015-11-20
SYLD,Cambria Shareholder Yield ETF,NYSE Arca,2015-11-20
SYMC,Symantec Corp.,NASDAQ,2015-11-20
SYMX,Synthesis Energy Systems Inc.,NASDAQ,2015-11-20
SYN,Synthetic Biologics Inc.,NYSE MKT,2015-11-20
SYNA,Synaptics Incorporated,NASDAQ,2015-11-20
SYNC,Synacor Inc.,NASDAQ,2015-11-20
SYNL,Synalloy Corp.,NASDAQ,2015-11-20
SYNT,Syntel Inc.,NASDAQ,2015-11-20
SYPR,Sypris Solutions Inc.,NASDAQ,2015-11-20
SYRG,Synergy Resources Corp,NYSE MKT,2015-11-20
SYRX,Sysorex Global Holdings Corp.,NASDAQ,2015-11-20
SYT,Syngenta AG ADR (Sponsored),NYSE,2015-11-20
SYTL,Direxion Shares Exchange Traded Fund Trust Daily 7-10 Yr Treas Bull 2X Shs,NYSE Arca,2015-10-20
SYUT,Synutra International Inc.,NASDAQ,2015-11-20
SYV,SSgA Active ETF Trust MFS Systematic Value Equity ETF,NYSE Arca,2015-11-20
SYX,Systemax Inc.,NYSE,2015-11-20
SYY,Sysco Corp.,NYSE,2015-11-20
SZC,The Cushing Renaissance Fund,NYSE,2015-11-20
SZK,ProShares UltraShort Consumer Goods,NYSE Arca,2015-11-20
SZMK,Sizmek Inc,NASDAQ,2015-11-20
SZO,DB Crude Oil Short ETN,NYSE Arca,2015-11-20
SZYM,Solazyme Inc.,NASDAQ,2015-11-20
T,AT&T Inc,NYSE,2015-11-20
